Province/State,Country/Region,Lat,Long,Date,Observation,Observation Type
,Nigeria,9.082,8.6753,2020-03-10,2,Confirmed
,Nigeria,9.082,8.6753,2020-03-11,2,Confirmed
,Nigeria,9.082,8.6753,2020-03-12,2,Confirmed
,Nigeria,9.082,8.6753,2020-03-13,2,Confirmed
,Nigeria,9.082,8.6753,2020-03-14,2,Confirmed
,Nigeria,9.082,8.6753,2020-03-15,2,Confirmed
,Nigeria,9.082,8.6753,2020-03-16,2,Confirmed
,Nigeria,9.082,8.6753,2020-03-17,3,Confirmed
,Nigeria,9.082,8.6753,2020-03-18,1,Recovered
,Nigeria,9.082,8.6753,2020-03-18,8,Confirmed
,Nigeria,9.082,8.6753,2020-03-19,1,Recovered
,Nigeria,9.082,8.6753,2020-03-19,8,Confirmed
,Nigeria,9.082,8.6753,2020-03-20,1,Recovered
,Nigeria,9.082,8.6753,2020-03-20,12,Confirmed
,Nigeria,9.082,8.6753,2020-03-21,1,Recovered
,Nigeria,9.082,8.6753,2020-03-21,22,Confirmed
,Nigeria,9.082,8.6753,2020-03-22,2,Recovered
,Nigeria,9.082,8.6753,2020-03-22,30,Confirmed
,Nigeria,9.082,8.6753,2020-03-23,1,Death
,Nigeria,9.082,8.6753,2020-03-23,2,Recovered
,Nigeria,9.082,8.6753,2020-03-23,40,Confirmed
,Nigeria,9.082,8.6753,2020-03-24,1,Death
,Nigeria,9.082,8.6753,2020-03-24,2,Recovered
,Nigeria,9.082,8.6753,2020-03-24,44,Confirmed
,Nigeria,9.082,8.6753,2020-03-25,1,Death
,Nigeria,9.082,8.6753,2020-03-25,2,Recovered
,Nigeria,9.082,8.6753,2020-03-25,51,Confirmed
,Nigeria,9.082,8.6753,2020-03-26,1,Death
,Nigeria,9.082,8.6753,2020-03-26,2,Recovered
,Nigeria,9.082,8.6753,2020-03-26,65,Confirmed
,Nigeria,9.082,8.6753,2020-03-27,1,Death
,Nigeria,9.082,8.6753,2020-03-27,3,Recovered
,Nigeria,9.082,8.6753,2020-03-27,70,Confirmed
,North Macedonia,41.6086,21.7453,2020-02-26,1,Confirmed
,North Macedonia,41.6086,21.7453,2020-02-27,1,Confirmed
,North Macedonia,41.6086,21.7453,2020-02-28,1,Confirmed
,North Macedonia,41.6086,21.7453,2020-02-29,1,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-01,1,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-02,1,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-03,1,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-04,1,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-05,1,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-06,3,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-07,3,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-08,3,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-09,3,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-10,7,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-11,7,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-12,7,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-13,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-13,14,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-14,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-14,14,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-15,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-15,14,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-16,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-16,18,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-17,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-17,26,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-18,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-18,35,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-19,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-19,48,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-20,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-20,67,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-21,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-21,85,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-22,1,Death
,North Macedonia,41.6086,21.7453,2020-03-22,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-22,115,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-23,2,Death
,North Macedonia,41.6086,21.7453,2020-03-23,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-23,136,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-24,2,Death
,North Macedonia,41.6086,21.7453,2020-03-24,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-24,148,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-25,3,Death
,North Macedonia,41.6086,21.7453,2020-03-25,1,Recovered
,North Macedonia,41.6086,21.7453,2020-03-25,177,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-26,3,Death
,North Macedonia,41.6086,21.7453,2020-03-26,3,Recovered
,North Macedonia,41.6086,21.7453,2020-03-26,201,Confirmed
,North Macedonia,41.6086,21.7453,2020-03-27,3,Death
,North Macedonia,41.6086,21.7453,2020-03-27,3,Recovered
,North Macedonia,41.6086,21.7453,2020-03-27,219,Confirmed
,Norway,60.472,8.4689,2020-02-26,1,Confirmed
,Norway,60.472,8.4689,2020-02-27,1,Confirmed
,Norway,60.472,8.4689,2020-02-28,6,Confirmed
,Norway,60.472,8.4689,2020-02-29,15,Confirmed
,Norway,60.472,8.4689,2020-03-01,19,Confirmed
,Norway,60.472,8.4689,2020-03-02,25,Confirmed
,Norway,60.472,8.4689,2020-03-03,32,Confirmed
,Norway,60.472,8.4689,2020-03-04,56,Confirmed
,Norway,60.472,8.4689,2020-03-05,87,Confirmed
,Norway,60.472,8.4689,2020-03-06,108,Confirmed
,Norway,60.472,8.4689,2020-03-07,147,Confirmed
,Norway,60.472,8.4689,2020-03-08,176,Confirmed
,Norway,60.472,8.4689,2020-03-09,1,Recovered
,Norway,60.472,8.4689,2020-03-09,205,Confirmed
,Norway,60.472,8.4689,2020-03-10,1,Recovered
,Norway,60.472,8.4689,2020-03-10,400,Confirmed
,Norway,60.472,8.4689,2020-03-11,1,Recovered
,Norway,60.472,8.4689,2020-03-11,598,Confirmed
,Norway,60.472,8.4689,2020-03-12,1,Recovered
,Norway,60.472,8.4689,2020-03-12,702,Confirmed
,Norway,60.472,8.4689,2020-03-13,1,Recovered
,Norway,60.472,8.4689,2020-03-13,996,Confirmed
,Norway,60.472,8.4689,2020-03-14,3,Death
,Norway,60.472,8.4689,2020-03-14,1,Recovered
,Norway,60.472,8.4689,2020-03-14,1090,Confirmed
,Norway,60.472,8.4689,2020-03-15,3,Death
,Norway,60.472,8.4689,2020-03-15,1,Recovered
,Norway,60.472,8.4689,2020-03-15,1221,Confirmed
,Norway,60.472,8.4689,2020-03-16,3,Death
,Norway,60.472,8.4689,2020-03-16,1,Recovered
,Norway,60.472,8.4689,2020-03-16,1333,Confirmed
,Norway,60.472,8.4689,2020-03-17,3,Death
,Norway,60.472,8.4689,2020-03-17,1,Recovered
,Norway,60.472,8.4689,2020-03-17,1463,Confirmed
,Norway,60.472,8.4689,2020-03-18,6,Death
,Norway,60.472,8.4689,2020-03-18,1,Recovered
,Norway,60.472,8.4689,2020-03-18,1550,Confirmed
,Norway,60.472,8.4689,2020-03-19,7,Death
,Norway,60.472,8.4689,2020-03-19,1,Recovered
,Norway,60.472,8.4689,2020-03-19,1746,Confirmed
,Norway,60.472,8.4689,2020-03-20,7,Death
,Norway,60.472,8.4689,2020-03-20,1,Recovered
,Norway,60.472,8.4689,2020-03-20,1914,Confirmed
,Norway,60.472,8.4689,2020-03-21,7,Death
,Norway,60.472,8.4689,2020-03-21,1,Recovered
,Norway,60.472,8.4689,2020-03-21,2118,Confirmed
,Norway,60.472,8.4689,2020-03-22,7,Death
,Norway,60.472,8.4689,2020-03-22,1,Recovered
,Norway,60.472,8.4689,2020-03-22,2385,Confirmed
,Norway,60.472,8.4689,2020-03-23,10,Death
,Norway,60.472,8.4689,2020-03-23,1,Recovered
,Norway,60.472,8.4689,2020-03-23,2621,Confirmed
,Norway,60.472,8.4689,2020-03-24,12,Death
,Norway,60.472,8.4689,2020-03-24,6,Recovered
,Norway,60.472,8.4689,2020-03-24,2863,Confirmed
,Norway,60.472,8.4689,2020-03-25,14,Death
,Norway,60.472,8.4689,2020-03-25,6,Recovered
,Norway,60.472,8.4689,2020-03-25,3084,Confirmed
,Norway,60.472,8.4689,2020-03-26,14,Death
,Norway,60.472,8.4689,2020-03-26,6,Recovered
,Norway,60.472,8.4689,2020-03-26,3369,Confirmed
,Norway,60.472,8.4689,2020-03-27,19,Death
,Norway,60.472,8.4689,2020-03-27,6,Recovered
,Norway,60.472,8.4689,2020-03-27,3755,Confirmed
,Oman,21.0,57.0,2020-02-24,2,Confirmed
,Oman,21.0,57.0,2020-02-25,2,Confirmed
,Oman,21.0,57.0,2020-02-26,4,Confirmed
,Oman,21.0,57.0,2020-02-27,4,Confirmed
,Oman,21.0,57.0,2020-02-28,4,Confirmed
,Oman,21.0,57.0,2020-02-29,1,Recovered
,Oman,21.0,57.0,2020-02-29,6,Confirmed
,Oman,21.0,57.0,2020-03-01,1,Recovered
,Oman,21.0,57.0,2020-03-01,6,Confirmed
,Oman,21.0,57.0,2020-03-02,1,Recovered
,Oman,21.0,57.0,2020-03-02,6,Confirmed
,Oman,21.0,57.0,2020-03-03,2,Recovered
,Oman,21.0,57.0,2020-03-03,12,Confirmed
,Oman,21.0,57.0,2020-03-04,2,Recovered
,Oman,21.0,57.0,2020-03-04,15,Confirmed
,Oman,21.0,57.0,2020-03-05,2,Recovered
,Oman,21.0,57.0,2020-03-05,16,Confirmed
,Oman,21.0,57.0,2020-03-06,2,Recovered
,Oman,21.0,57.0,2020-03-06,16,Confirmed
,Oman,21.0,57.0,2020-03-07,2,Recovered
,Oman,21.0,57.0,2020-03-07,16,Confirmed
,Oman,21.0,57.0,2020-03-08,2,Recovered
,Oman,21.0,57.0,2020-03-08,16,Confirmed
,Oman,21.0,57.0,2020-03-09,2,Recovered
,Oman,21.0,57.0,2020-03-09,16,Confirmed
,Oman,21.0,57.0,2020-03-10,9,Recovered
,Oman,21.0,57.0,2020-03-10,18,Confirmed
,Oman,21.0,57.0,2020-03-11,9,Recovered
,Oman,21.0,57.0,2020-03-11,18,Confirmed
,Oman,21.0,57.0,2020-03-12,9,Recovered
,Oman,21.0,57.0,2020-03-12,18,Confirmed
,Oman,21.0,57.0,2020-03-13,9,Recovered
,Oman,21.0,57.0,2020-03-13,19,Confirmed
,Oman,21.0,57.0,2020-03-14,9,Recovered
,Oman,21.0,57.0,2020-03-14,19,Confirmed
,Oman,21.0,57.0,2020-03-15,9,Recovered
,Oman,21.0,57.0,2020-03-15,22,Confirmed
,Oman,21.0,57.0,2020-03-16,9,Recovered
,Oman,21.0,57.0,2020-03-16,22,Confirmed
,Oman,21.0,57.0,2020-03-17,9,Recovered
,Oman,21.0,57.0,2020-03-17,24,Confirmed
,Oman,21.0,57.0,2020-03-18,12,Recovered
,Oman,21.0,57.0,2020-03-18,39,Confirmed
,Oman,21.0,57.0,2020-03-19,12,Recovered
,Oman,21.0,57.0,2020-03-19,48,Confirmed
,Oman,21.0,57.0,2020-03-20,12,Recovered
,Oman,21.0,57.0,2020-03-20,48,Confirmed
,Oman,21.0,57.0,2020-03-21,12,Recovered
,Oman,21.0,57.0,2020-03-21,52,Confirmed
,Oman,21.0,57.0,2020-03-22,17,Recovered
,Oman,21.0,57.0,2020-03-22,55,Confirmed
,Oman,21.0,57.0,2020-03-23,17,Recovered
,Oman,21.0,57.0,2020-03-23,66,Confirmed
,Oman,21.0,57.0,2020-03-24,17,Recovered
,Oman,21.0,57.0,2020-03-24,84,Confirmed
,Oman,21.0,57.0,2020-03-25,17,Recovered
,Oman,21.0,57.0,2020-03-25,99,Confirmed
,Oman,21.0,57.0,2020-03-26,23,Recovered
,Oman,21.0,57.0,2020-03-26,109,Confirmed
,Oman,21.0,57.0,2020-03-27,23,Recovered
,Oman,21.0,57.0,2020-03-27,131,Confirmed
,Pakistan,30.3753,69.3451,2020-02-26,2,Confirmed
,Pakistan,30.3753,69.3451,2020-02-27,2,Confirmed
,Pakistan,30.3753,69.3451,2020-02-28,2,Confirmed
,Pakistan,30.3753,69.3451,2020-02-29,4,Confirmed
,Pakistan,30.3753,69.3451,2020-03-01,4,Confirmed
,Pakistan,30.3753,69.3451,2020-03-02,4,Confirmed
,Pakistan,30.3753,69.3451,2020-03-03,5,Confirmed
,Pakistan,30.3753,69.3451,2020-03-04,5,Confirmed
,Pakistan,30.3753,69.3451,2020-03-05,5,Confirmed
,Pakistan,30.3753,69.3451,2020-03-06,6,Confirmed
,Pakistan,30.3753,69.3451,2020-03-07,6,Confirmed
,Pakistan,30.3753,69.3451,2020-03-08,1,Recovered
,Pakistan,30.3753,69.3451,2020-03-08,6,Confirmed
,Pakistan,30.3753,69.3451,2020-03-09,1,Recovered
,Pakistan,30.3753,69.3451,2020-03-09,6,Confirmed
,Pakistan,30.3753,69.3451,2020-03-10,1,Recovered
,Pakistan,30.3753,69.3451,2020-03-10,16,Confirmed
,Pakistan,30.3753,69.3451,2020-03-11,2,Recovered
,Pakistan,30.3753,69.3451,2020-03-11,19,Confirmed
,Pakistan,30.3753,69.3451,2020-03-12,2,Recovered
,Pakistan,30.3753,69.3451,2020-03-12,20,Confirmed
,Pakistan,30.3753,69.3451,2020-03-13,2,Recovered
,Pakistan,30.3753,69.3451,2020-03-13,28,Confirmed
,Pakistan,30.3753,69.3451,2020-03-14,2,Recovered
,Pakistan,30.3753,69.3451,2020-03-14,31,Confirmed
,Pakistan,30.3753,69.3451,2020-03-15,2,Recovered
,Pakistan,30.3753,69.3451,2020-03-15,53,Confirmed
,Pakistan,30.3753,69.3451,2020-03-16,2,Recovered
,Pakistan,30.3753,69.3451,2020-03-16,136,Confirmed
,Pakistan,30.3753,69.3451,2020-03-17,2,Recovered
,Pakistan,30.3753,69.3451,2020-03-17,236,Confirmed
,Pakistan,30.3753,69.3451,2020-03-18,2,Recovered
,Pakistan,30.3753,69.3451,2020-03-18,299,Confirmed
,Pakistan,30.3753,69.3451,2020-03-19,2,Death
,Pakistan,30.3753,69.3451,2020-03-19,13,Recovered
,Pakistan,30.3753,69.3451,2020-03-19,454,Confirmed
,Pakistan,30.3753,69.3451,2020-03-20,3,Death
,Pakistan,30.3753,69.3451,2020-03-20,13,Recovered
,Pakistan,30.3753,69.3451,2020-03-20,501,Confirmed
,Pakistan,30.3753,69.3451,2020-03-21,3,Death
,Pakistan,30.3753,69.3451,2020-03-21,13,Recovered
,Pakistan,30.3753,69.3451,2020-03-21,730,Confirmed
,Pakistan,30.3753,69.3451,2020-03-22,5,Death
,Pakistan,30.3753,69.3451,2020-03-22,5,Recovered
,Pakistan,30.3753,69.3451,2020-03-22,776,Confirmed
,Pakistan,30.3753,69.3451,2020-03-23,6,Death
,Pakistan,30.3753,69.3451,2020-03-23,5,Recovered
,Pakistan,30.3753,69.3451,2020-03-23,875,Confirmed
,Pakistan,30.3753,69.3451,2020-03-24,7,Death
,Pakistan,30.3753,69.3451,2020-03-24,18,Recovered
,Pakistan,30.3753,69.3451,2020-03-24,972,Confirmed
,Pakistan,30.3753,69.3451,2020-03-25,8,Death
,Pakistan,30.3753,69.3451,2020-03-25,21,Recovered
,Pakistan,30.3753,69.3451,2020-03-25,1063,Confirmed
,Pakistan,30.3753,69.3451,2020-03-26,9,Death
,Pakistan,30.3753,69.3451,2020-03-26,21,Recovered
,Pakistan,30.3753,69.3451,2020-03-26,1201,Confirmed
,Pakistan,30.3753,69.3451,2020-03-27,11,Death
,Pakistan,30.3753,69.3451,2020-03-27,23,Recovered
,Pakistan,30.3753,69.3451,2020-03-27,1373,Confirmed
,Panama,8.538,-80.7821,2020-03-10,1,Confirmed
,Panama,8.538,-80.7821,2020-03-11,1,Death
,Panama,8.538,-80.7821,2020-03-11,8,Confirmed
,Panama,8.538,-80.7821,2020-03-12,1,Death
,Panama,8.538,-80.7821,2020-03-12,11,Confirmed
,Panama,8.538,-80.7821,2020-03-13,1,Death
,Panama,8.538,-80.7821,2020-03-13,27,Confirmed
,Panama,8.538,-80.7821,2020-03-14,1,Death
,Panama,8.538,-80.7821,2020-03-14,36,Confirmed
,Panama,8.538,-80.7821,2020-03-15,1,Death
,Panama,8.538,-80.7821,2020-03-15,43,Confirmed
,Panama,8.538,-80.7821,2020-03-16,1,Death
,Panama,8.538,-80.7821,2020-03-16,55,Confirmed
,Panama,8.538,-80.7821,2020-03-17,1,Death
,Panama,8.538,-80.7821,2020-03-17,69,Confirmed
,Panama,8.538,-80.7821,2020-03-18,1,Death
,Panama,8.538,-80.7821,2020-03-18,86,Confirmed
,Panama,8.538,-80.7821,2020-03-19,1,Death
,Panama,8.538,-80.7821,2020-03-19,109,Confirmed
,Panama,8.538,-80.7821,2020-03-20,1,Death
,Panama,8.538,-80.7821,2020-03-20,137,Confirmed
,Panama,8.538,-80.7821,2020-03-21,1,Death
,Panama,8.538,-80.7821,2020-03-21,200,Confirmed
,Panama,8.538,-80.7821,2020-03-22,3,Death
,Panama,8.538,-80.7821,2020-03-22,313,Confirmed
,Panama,8.538,-80.7821,2020-03-23,6,Death
,Panama,8.538,-80.7821,2020-03-23,345,Confirmed
,Panama,8.538,-80.7821,2020-03-24,6,Death
,Panama,8.538,-80.7821,2020-03-24,1,Recovered
,Panama,8.538,-80.7821,2020-03-24,345,Confirmed
,Panama,8.538,-80.7821,2020-03-25,8,Death
,Panama,8.538,-80.7821,2020-03-25,1,Recovered
,Panama,8.538,-80.7821,2020-03-25,443,Confirmed
,Panama,8.538,-80.7821,2020-03-26,8,Death
,Panama,8.538,-80.7821,2020-03-26,2,Recovered
,Panama,8.538,-80.7821,2020-03-26,558,Confirmed
,Panama,8.538,-80.7821,2020-03-27,9,Death
,Panama,8.538,-80.7821,2020-03-27,2,Recovered
,Panama,8.538,-80.7821,2020-03-27,674,Confirmed
,Papua New Guinea,-6.315,143.9555,2020-03-20,1,Confirmed
,Papua New Guinea,-6.315,143.9555,2020-03-21,1,Confirmed
,Papua New Guinea,-6.315,143.9555,2020-03-22,1,Confirmed
,Papua New Guinea,-6.315,143.9555,2020-03-23,1,Confirmed
,Papua New Guinea,-6.315,143.9555,2020-03-24,1,Confirmed
,Papua New Guinea,-6.315,143.9555,2020-03-25,1,Confirmed
,Papua New Guinea,-6.315,143.9555,2020-03-26,1,Confirmed
,Papua New Guinea,-6.315,143.9555,2020-03-27,1,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-08,1,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-09,1,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-10,1,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-11,5,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-12,5,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-13,6,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-14,6,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-15,6,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-16,8,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-17,9,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-18,11,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-19,11,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-20,13,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-21,1,Death
,Paraguay,-23.4425,-58.4438,2020-03-21,18,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-22,1,Death
,Paraguay,-23.4425,-58.4438,2020-03-22,22,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-23,1,Death
,Paraguay,-23.4425,-58.4438,2020-03-23,22,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-24,2,Death
,Paraguay,-23.4425,-58.4438,2020-03-24,27,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-25,3,Death
,Paraguay,-23.4425,-58.4438,2020-03-25,37,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-26,3,Death
,Paraguay,-23.4425,-58.4438,2020-03-26,41,Confirmed
,Paraguay,-23.4425,-58.4438,2020-03-27,3,Death
,Paraguay,-23.4425,-58.4438,2020-03-27,1,Recovered
,Paraguay,-23.4425,-58.4438,2020-03-27,52,Confirmed
,Peru,-9.19,-75.0152,2020-03-06,1,Confirmed
,Peru,-9.19,-75.0152,2020-03-07,1,Confirmed
,Peru,-9.19,-75.0152,2020-03-08,6,Confirmed
,Peru,-9.19,-75.0152,2020-03-09,7,Confirmed
,Peru,-9.19,-75.0152,2020-03-10,11,Confirmed
,Peru,-9.19,-75.0152,2020-03-11,11,Confirmed
,Peru,-9.19,-75.0152,2020-03-12,15,Confirmed
,Peru,-9.19,-75.0152,2020-03-13,28,Confirmed
,Peru,-9.19,-75.0152,2020-03-14,38,Confirmed
,Peru,-9.19,-75.0152,2020-03-15,43,Confirmed
,Peru,-9.19,-75.0152,2020-03-16,86,Confirmed
,Peru,-9.19,-75.0152,2020-03-17,1,Recovered
,Peru,-9.19,-75.0152,2020-03-17,117,Confirmed
,Peru,-9.19,-75.0152,2020-03-18,1,Recovered
,Peru,-9.19,-75.0152,2020-03-18,145,Confirmed
,Peru,-9.19,-75.0152,2020-03-19,1,Recovered
,Peru,-9.19,-75.0152,2020-03-19,234,Confirmed
,Peru,-9.19,-75.0152,2020-03-20,3,Death
,Peru,-9.19,-75.0152,2020-03-20,1,Recovered
,Peru,-9.19,-75.0152,2020-03-20,234,Confirmed
,Peru,-9.19,-75.0152,2020-03-21,5,Death
,Peru,-9.19,-75.0152,2020-03-21,1,Recovered
,Peru,-9.19,-75.0152,2020-03-21,318,Confirmed
,Peru,-9.19,-75.0152,2020-03-22,5,Death
,Peru,-9.19,-75.0152,2020-03-22,1,Recovered
,Peru,-9.19,-75.0152,2020-03-22,363,Confirmed
,Peru,-9.19,-75.0152,2020-03-23,5,Death
,Peru,-9.19,-75.0152,2020-03-23,1,Recovered
,Peru,-9.19,-75.0152,2020-03-23,395,Confirmed
,Peru,-9.19,-75.0152,2020-03-24,7,Death
,Peru,-9.19,-75.0152,2020-03-24,1,Recovered
,Peru,-9.19,-75.0152,2020-03-24,416,Confirmed
,Peru,-9.19,-75.0152,2020-03-25,9,Death
,Peru,-9.19,-75.0152,2020-03-25,1,Recovered
,Peru,-9.19,-75.0152,2020-03-25,480,Confirmed
,Peru,-9.19,-75.0152,2020-03-26,9,Death
,Peru,-9.19,-75.0152,2020-03-26,14,Recovered
,Peru,-9.19,-75.0152,2020-03-26,580,Confirmed
,Peru,-9.19,-75.0152,2020-03-27,11,Death
,Peru,-9.19,-75.0152,2020-03-27,16,Recovered
,Peru,-9.19,-75.0152,2020-03-27,635,Confirmed
,Philippines,13.0,122.0,2020-01-30,1,Confirmed
,Philippines,13.0,122.0,2020-01-31,1,Confirmed
,Philippines,13.0,122.0,2020-02-01,1,Confirmed
,Philippines,13.0,122.0,2020-02-02,1,Death
,Philippines,13.0,122.0,2020-02-02,2,Confirmed
,Philippines,13.0,122.0,2020-02-03,1,Death
,Philippines,13.0,122.0,2020-02-03,2,Confirmed
,Philippines,13.0,122.0,2020-02-04,1,Death
,Philippines,13.0,122.0,2020-02-04,2,Confirmed
,Philippines,13.0,122.0,2020-02-05,1,Death
,Philippines,13.0,122.0,2020-02-05,2,Confirmed
,Philippines,13.0,122.0,2020-02-06,1,Death
,Philippines,13.0,122.0,2020-02-06,2,Confirmed
,Philippines,13.0,122.0,2020-02-07,1,Death
,Philippines,13.0,122.0,2020-02-07,3,Confirmed
,Philippines,13.0,122.0,2020-02-08,1,Death
,Philippines,13.0,122.0,2020-02-08,3,Confirmed
,Philippines,13.0,122.0,2020-02-09,1,Death
,Philippines,13.0,122.0,2020-02-09,3,Confirmed
,Philippines,13.0,122.0,2020-02-10,1,Death
,Philippines,13.0,122.0,2020-02-10,3,Confirmed
,Philippines,13.0,122.0,2020-02-11,1,Death
,Philippines,13.0,122.0,2020-02-11,3,Confirmed
,Philippines,13.0,122.0,2020-02-12,1,Death
,Philippines,13.0,122.0,2020-02-12,1,Recovered
,Philippines,13.0,122.0,2020-02-12,3,Confirmed
,Philippines,13.0,122.0,2020-02-13,1,Death
,Philippines,13.0,122.0,2020-02-13,1,Recovered
,Philippines,13.0,122.0,2020-02-13,3,Confirmed
,Philippines,13.0,122.0,2020-02-14,1,Death
,Philippines,13.0,122.0,2020-02-14,1,Recovered
,Philippines,13.0,122.0,2020-02-14,3,Confirmed
,Philippines,13.0,122.0,2020-02-15,1,Death
,Philippines,13.0,122.0,2020-02-15,1,Recovered
,Philippines,13.0,122.0,2020-02-15,3,Confirmed
,Philippines,13.0,122.0,2020-02-16,1,Death
,Philippines,13.0,122.0,2020-02-16,1,Recovered
,Philippines,13.0,122.0,2020-02-16,3,Confirmed
,Philippines,13.0,122.0,2020-02-17,1,Death
,Philippines,13.0,122.0,2020-02-17,1,Recovered
,Philippines,13.0,122.0,2020-02-17,3,Confirmed
,Philippines,13.0,122.0,2020-02-18,1,Death
,Philippines,13.0,122.0,2020-02-18,1,Recovered
,Philippines,13.0,122.0,2020-02-18,3,Confirmed
,Philippines,13.0,122.0,2020-02-19,1,Death
,Philippines,13.0,122.0,2020-02-19,1,Recovered
,Philippines,13.0,122.0,2020-02-19,3,Confirmed
,Philippines,13.0,122.0,2020-02-20,1,Death
,Philippines,13.0,122.0,2020-02-20,1,Recovered
,Philippines,13.0,122.0,2020-02-20,3,Confirmed
,Philippines,13.0,122.0,2020-02-21,1,Death
,Philippines,13.0,122.0,2020-02-21,1,Recovered
,Philippines,13.0,122.0,2020-02-21,3,Confirmed
,Philippines,13.0,122.0,2020-02-22,1,Death
,Philippines,13.0,122.0,2020-02-22,1,Recovered
,Philippines,13.0,122.0,2020-02-22,3,Confirmed
,Philippines,13.0,122.0,2020-02-23,1,Death
,Philippines,13.0,122.0,2020-02-23,1,Recovered
,Philippines,13.0,122.0,2020-02-23,3,Confirmed
,Philippines,13.0,122.0,2020-02-24,1,Death
,Philippines,13.0,122.0,2020-02-24,1,Recovered
,Philippines,13.0,122.0,2020-02-24,3,Confirmed
,Philippines,13.0,122.0,2020-02-25,1,Death
,Philippines,13.0,122.0,2020-02-25,1,Recovered
,Philippines,13.0,122.0,2020-02-25,3,Confirmed
,Philippines,13.0,122.0,2020-02-26,1,Death
,Philippines,13.0,122.0,2020-02-26,1,Recovered
,Philippines,13.0,122.0,2020-02-26,3,Confirmed
,Philippines,13.0,122.0,2020-02-27,1,Death
,Philippines,13.0,122.0,2020-02-27,1,Recovered
,Philippines,13.0,122.0,2020-02-27,3,Confirmed
,Philippines,13.0,122.0,2020-02-28,1,Death
,Philippines,13.0,122.0,2020-02-28,1,Recovered
,Philippines,13.0,122.0,2020-02-28,3,Confirmed
,Philippines,13.0,122.0,2020-02-29,1,Death
,Philippines,13.0,122.0,2020-02-29,1,Recovered
,Philippines,13.0,122.0,2020-02-29,3,Confirmed
,Philippines,13.0,122.0,2020-03-01,1,Death
,Philippines,13.0,122.0,2020-03-01,1,Recovered
,Philippines,13.0,122.0,2020-03-01,3,Confirmed
,Philippines,13.0,122.0,2020-03-02,1,Death
,Philippines,13.0,122.0,2020-03-02,1,Recovered
,Philippines,13.0,122.0,2020-03-02,3,Confirmed
,Philippines,13.0,122.0,2020-03-03,1,Death
,Philippines,13.0,122.0,2020-03-03,1,Recovered
